Sursa,Itemul,Problema,Pasii de rezolvare,Raspunsul,Dificultate,Tema,Tema_norm,Domeniu,Dificultate_group,Sursa_type,Sursa_year,Problema_clean,Pasi_clean,Raspuns_clean,problem_chars,problem_words,steps_chars,answer_chars,n_digits,n_math_symbols,has_percent,has_geometry_word,has_equation_word,has_radical,has_function_word,has_real_life_context,problem_hash
Exersare Test 1 - 2024,4.0,O companie a utilizat 5% din fondul lunar de salariu pentru perfectionarea personalului angajat si i-au ramas 171 de mii de lei. Determinati fondul lunar de salariu al companiei.,"95% ---- 171 mii lei
100% ---- x mii lei
x = (171 · 100) / 95
x = 180 (mii lei)",180 mii lei,2,Procente,Procente,Rapoarte și proporții,2 - mediu,exersare,2024.0,o companie a utilizat 5% din fondul lunar de salariu pentru perfectionarea personalului angajat si i-au ramas 171 de mii de lei. determinati fondul lunar de salariu al companiei.,95% ---- 171 mii lei 100% ---- x mii lei x = (171 · 100) / 95 x = 180 (mii lei),180 mii lei,178,29,79,11,4,1,1,0,0,0,0,1,o companie a utilizat 5% din fondul lunar de salariu pentru perfectionarea personalului angajat si i-au ramas 171 de mii de lei. determinati fondul lunar de salariu al companiei.
Exersare Test 1 - 2024,5.0,Calculati valoarea expresiei: 7/(243 * 9^(-3)),"243= 3^5; 9^(-3) = (3^2)^(-3) = 3^(-6)
7/(3^(5-6))=7/3^(-1)=7*3=21",21.0,2,Puteri cu exponent rational,Puteri,Mulțimi numerice,2 - mediu,exersare,2024.0,calculati valoarea expresiei: 7/(243 * 9^(-3)),243= 3^5; 9^(-3) = (3^2)^(-3) = 3^(-6) 7/(3^(5-6))=7/3^(-1)=7*3=21,21.0,46,6,66,4,6,8,0,0,0,0,0,0,calculati valoarea expresiei: 7/(243 * 9^(-3))
Exersare Test 1 - 2024,6.0,Rezolvati in R ecuatia (2x - 1)^2 - 1 = 0.,Obtinerea ecuatiei 4x^2 - 4x =0; delta= (-4)^2-4*4*0=16; x1=(4-4)/8=0; x2=(4+4)/8=1,S = {0; 1},1,Ecuatie de gradul 2,Ecuații de gradul II,"Ecuații, inecuații și sisteme",1 - bază,exersare,2024.0,rezolvati in r ecuatia (2x - 1)^2 - 1 = 0.,obtinerea ecuatiei 4x^2 - 4x =0; delta= (-4)^2-4*4*0=16; x1=(4-4)/8=0; x2=(4+4)/8=1,s = {0; 1},42,11,83,10,5,6,0,0,1,0,0,0,rezolvati in r ecuatia (2x - 1)^2 - 1 = 0.
Exersare Test 1 - 2024,7.0,"Intr-un trapez dreptunghic, un unghi este de 60°, iar baza mare este de 4 cm. Determinati lungimea inaltimii trapezului, daca se cunoaste ca linia mijlocie a trapezului este de 3 cm.","Intr-un trapez dreptunghic se cunoaste ca baza mare are lungimea de 4 cm, linia mijlocie are lungimea de 3 cm, iar unul dintre unghiuri este de 60°. Se cere determinarea inaltimii trapezului.

Mai intai determinam baza mica. Stim ca linia mijlocie a unui trapez este egala cu semisuma bazelor, deci avem relatia m = (𝐵+b)/2 = 3cm. Înlocuind baza mare B=4, obtinem m = (4+b)/2=3, de unde rezulta m=4+b=6, deci b=2 cm. Asadar, baza mica este de 2 cm.

In continuare determinam proiectia laturii laterale mai mari pe baza mare. Intr-un trapez dreptunghic, aceasta proiectie este egala cu diferenta dintre baza mare si baza mica. Prin urmare, avem 4−2=24−2=2 cm. Deci proiectia laturii laterale mai mari pe baza mare este de 2 cm.

Acum determinam lungimea laturii laterale mai mari. In triunghiul dreptunghic format de latura laterala oblica, proiectia ei pe baza mare si inaltimea trapezului, unghiul dintre baza mare si latura laterala mai mare este de 60°. Aplicam relatia cos60∘=proiectia/latura laterala​. Astfel, 1/2=2/l​, de unde rezulta l=4 cm. Deci latura laterala mai mare are lungimea de 4 cm.

In final determinam inaltimea trapezului. In acelasi triunghi dreptunghic aplicam teorema lui Pitagora: 𝑙^2=ℎ^2+𝑝^2, unde l=4 cm, iar p=2cm.Obtinem 42=ℎ2+22, adică 16=ℎ^2+4, de unde rezultă ℎ^2=12. Prin urmare, ℎ=sqrt(12)=2√3cm.",2√3 cm,5,Geometrie - Trapez,Geometrie - Trapeze,Geometrie,4 - avansat,exersare,2024.0,"intr-un trapez dreptunghic, un unghi este de 60°, iar baza mare este de 4 cm. determinati lungimea inaltimii trapezului, daca se cunoaste ca linia mijlocie a trapezului este de 3 cm.","intr-un trapez dreptunghic se cunoaste ca baza mare are lungimea de 4 cm, linia mijlocie are lungimea de 3 cm, iar unul dintre unghiuri este de 60°. se cere determinarea inaltimii trapezului. mai intai determinam baza mica. stim ca linia mijlocie a unui trapez este egala cu semisuma bazelor, deci avem relatia m = (𝐵+b)/2 = 3cm. inlocuind baza mare b=4, obtinem m = (4+b)/2=3, de unde rezulta m=4+b=6, deci b=2 cm. asadar, baza mica este de 2 cm. in continuare determinam proiectia laturii laterale mai mari pe baza mare. intr-un trapez dreptunghic, aceasta proiectie este egala cu diferenta dintre baza mare si baza mica. prin urmare, avem 4-2=24-2=2 cm. deci proiectia laturii laterale mai mari pe baza mare este de 2 cm. acum determinam lungimea laturii laterale mai mari. in triunghiul dreptunghic format de latura laterala oblica, proiectia ei pe baza mare si inaltimea trapezului, unghiul dintre baza mare si latura laterala mai mare este de 60°. aplicam relatia cos60∘=proiectia/latura laterala​. astfel, 1/2=2/l​, de unde rezulta l=4 cm. deci latura laterala mai mare are lungimea de 4 cm. in final determinam inaltimea trapezului. in acelasi triunghi dreptunghic aplicam teorema lui pitagora: 𝑙^2=ℎ^2+𝑝^2, unde l=4 cm, iar p=2cm.obtinem 42=ℎ2+22, adica 16=ℎ^2+4, de unde rezulta ℎ^2=12. prin urmare, ℎ=sqrt(12)=2√3cm.",2√3 cm,182,31,1331,6,4,1,0,1,0,0,0,0,"intr-un trapez dreptunghic, un unghi este de 60°, iar baza mare este de 4 cm. determinati lungimea inaltimii trapezului, daca se cunoaste ca linia mijlocie a trapezului este de 3 cm."
Exersare Test 1 - 2024,8.0,Un numar este cu 8 mai mare decat jumatate din alt numar. Determinati numerele daca se cunoaste ca suma lor este egala cu 23.,Fie cele doua numere a si b. a = 8 + b/2 si a + b = 23. Avem 8 + b/2 + b = 23 => 16 + b + 2b = 46 => 3b = 30 => b = 10. a = 8 + 10/2 = 13,Primul numar este egal cu 13; al doilea - cu 10,2,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,exersare,2024.0,un numar este cu 8 mai mare decat jumatate din alt numar. determinati numerele daca se cunoaste ca suma lor este egala cu 23.,fie cele doua numere a si b. a = 8 + b/2 si a + b = 23. avem 8 + b/2 + b = 23 => 16 + b + 2b = 46 => 3b = 30 => b = 10. a = 8 + 10/2 = 13,primul numar este egal cu 13; al doilea - cu 10,125,24,137,47,3,0,0,0,0,0,0,0,un numar este cu 8 mai mare decat jumatate din alt numar. determinati numerele daca se cunoaste ca suma lor este egala cu 23.
Exersare Test 1 - 2024,9.0,"Fie functia f:R->R, f(x) = -x + 2. Determinati valorile negative ale lui x, pentru care valorile respective ale functiei f sunt mai mici decat 4.",Avem  -x + 2 < 4 si x < 0 => -x < 2 => x > -2 => -2 < x < 0,(-2; 0),2,Inecuatii,Inecuații,"Ecuații, inecuații și sisteme",2 - mediu,exersare,2024.0,"fie functia f:r->r, f(x) = -x + 2. determinati valorile negative ale lui x, pentru care valorile respective ale functiei f sunt mai mici decat 4.",avem -x + 2 < 4 si x < 0 => -x < 2 => x > -2 => -2 < x < 0,(-2; 0),145,26,59,7,2,7,0,0,0,0,1,0,"fie functia f:r->r, f(x) = -x + 2. determinati valorile negative ale lui x, pentru care valorile respective ale functiei f sunt mai mici decat 4."
Exersare Test 1 - 2024,10.0,"Baza unei prisme drepte este un triunghi cu laturile de 5 cm, 5 cm si 6 cm, iar inaltimea prismei este de 4 cm. Determinati volumul prismei.","Se cunoaste ca V = Ab * h, unde Ab este aria bazei prismei si h este inaltime. Datorita faptului ca triunghiul care sta la baza prismei este isoscel, inaltimea imparte baza triunghiului in doua, cu lungimea de 6/2 = 3 cm. Aplicam teorema lui Pitagora => ht^2 + 3^2 = 5^2 => ht^2 = 16 => ht = 4, unde ht este inaltimea triunghiului. Ab = (b * ht)/2, unde b este baza triunghiului => Ab = (6*4)/2 = 12cm^2. Asadar, V = 12cm^2 * 4cm = 48cm^3",48 cm^3,2,Geometrie - Volume,Geometrie 3D,Geometrie,2 - mediu,exersare,2024.0,"baza unei prisme drepte este un triunghi cu laturile de 5 cm, 5 cm si 6 cm, iar inaltimea prismei este de 4 cm. determinati volumul prismei.","se cunoaste ca v = ab * h, unde ab este aria bazei prismei si h este inaltime. datorita faptului ca triunghiul care sta la baza prismei este isoscel, inaltimea imparte baza triunghiului in doua, cu lungimea de 6/2 = 3 cm. aplicam teorema lui pitagora => ht^2 + 3^2 = 5^2 => ht^2 = 16 => ht = 4, unde ht este inaltimea triunghiului. ab = (b * ht)/2, unde b este baza triunghiului => ab = (6*4)/2 = 12cm^2. asadar, v = 12cm^2 * 4cm = 48cm^3",48 cm^3,140,27,438,7,4,0,0,1,0,0,0,0,"baza unei prisme drepte este un triunghi cu laturile de 5 cm, 5 cm si 6 cm, iar inaltimea prismei este de 4 cm. determinati volumul prismei."
Exersare Test 1 - 2024,11.0,"Simplificati fractia [(2x-3)^2 - 3x(x-4) - 13] / [x^2 - x - 6], pentru x apartine R \ {-2; 3}.","(2x - 3)^2 - 3x(x - 4) - 13 = x^2 - 4
x^2 - 4 = (x - 2)(x + 2)
x^2 - x - 6 = (x - 3)(x + 2)
Obtinerea fractiei (x - 2)/(x - 3)",(x - 2)/(x - 3),2,Expresii algebrice,Calcul algebric,Calcul algebric,2 - mediu,exersare,2024.0,"simplificati fractia [(2x-3)^2 - 3x(x-4) - 13] / [x^2 - x - 6], pentru x apartine r \ {-2; 3}.",(2x - 3)^2 - 3x(x - 4) - 13 = x^2 - 4 x^2 - 4 = (x - 2)(x + 2) x^2 - x - 6 = (x - 3)(x + 2) obtinerea fractiei (x - 2)/(x - 3),(x - 2)/(x - 3),94,20,126,15,11,20,0,0,0,0,0,0,"simplificati fractia [(2x-3)^2 - 3x(x-4) - 13] / [x^2 - x - 6], pentru x apartine r \ {-2; 3}."
Exersare Test 1 - 2024,12.0,"Fie functia f:R->R, f(x) = 2x + m - 1, m apartine R. Graficul functiei f intersecteaza axa Oy intr-un punct cu ordonata egala cu -3. Determinati zeroul functiei f.","Graficul functiei interseacteaza ordonata -3, atunci cand x = 0 => Avem ecuatia m - 1 = -3 => m = -2. Asadar, f(x) = 2x -3. Aflam zeroul functiei cu ajutorul ecuatiei 2x - 3 = 0 => x = 3/2 este zeroul functiei",x = 3/2,2,Functii,Funcții,Funcții,2 - mediu,exersare,2024.0,"fie functia f:r->r, f(x) = 2x + m - 1, m apartine r. graficul functiei f intersecteaza axa oy intr-un punct cu ordonata egala cu -3. determinati zeroul functiei f.","graficul functiei interseacteaza ordonata -3, atunci cand x = 0 => avem ecuatia m - 1 = -3 => m = -2. asadar, f(x) = 2x -3. aflam zeroul functiei cu ajutorul ecuatiei 2x - 3 = 0 => x = 3/2 este zeroul functiei",x = 3/2,163,30,209,7,3,9,0,0,0,0,1,0,"fie functia f:r->r, f(x) = 2x + m - 1, m apartine r. graficul functiei f intersecteaza axa oy intr-un punct cu ordonata egala cu -3. determinati zeroul functiei f."
Exersare Test 1 - 2025,1.0,"Fie a = 0,25 * 8 si b = 7 - 11. Completati casetele cu numere intregi: a = ?, b = ?, b/a = ?","a = 0,25 * 8 = 2; b = 7 - 11 = -4; b/a = -4/2 = -2",a = 2; b = -4; b/a = -2,1,Calcul aritmetic,Calcul aritmetic,Altele,1 - bază,exersare,2025.0,"fie a = 0,25 * 8 si b = 7 - 11. completati casetele cu numere intregi: a = ?, b = ?, b/a = ?","a = 0,25 * 8 = 2; b = 7 - 11 = -4; b/a = -4/2 = -2",a = 2; b = -4; b/a = -2,92,26,50,23,7,8,0,0,0,0,0,0,"fie a = 0,25 * 8 si b = 7 - 11. completati casetele cu numere intregi: a = ?, b = ?, b/a = ?"
Exersare Test 1 - 2025,2.0,"In desenul alaturat DK, K apartine (AB), este bisectoarea unghiului ADC al paralelogramului ABCD, iar m(unghi DAB) = 140 grade. a) Scrieti masura unghiului ADC. b) Scrieti masura unghiului AKD.","a) In paralelogram, unghiurile alaturate sunt suplementare: m(ADC) = 180 - 140 = 40 grade. b) DK bisectoare => m(ADK) = 40/2 = 20 grade. In triunghiul AKD: m(AKD) = 180 - 140 - 20 = 20 grade.",a) m(ADC) = 40 grade; b) m(AKD) = 20 grade,1,Geometrie - Paralelogram,Geometrie - Paralelograme,Geometrie,1 - bază,exersare,2025.0,"in desenul alaturat dk, k apartine (ab), este bisectoarea unghiului adc al paralelogramului abcd, iar m(unghi dab) = 140 grade. a) scrieti masura unghiului adc. b) scrieti masura unghiului akd.","a) in paralelogram, unghiurile alaturate sunt suplementare: m(adc) = 180 - 140 = 40 grade. b) dk bisectoare => m(adk) = 40/2 = 20 grade. in triunghiul akd: m(akd) = 180 - 140 - 20 = 20 grade.",a) m(adc) = 40 grade; b) m(akd) = 20 grade,193,30,191,42,3,7,0,1,0,0,0,0,"in desenul alaturat dk, k apartine (ab), este bisectoarea unghiului adc al paralelogramului abcd, iar m(unghi dab) = 140 grade. a) scrieti masura unghiului adc. b) scrieti masura unghiului akd."
Exersare Test 1 - 2025,3.0,"Fie functia f:R -> R, f(x) = x^2 - 4x + ?. Scrieti in caseta un numar real, astfel incat parabola sa intersecteze axa Ox in doua puncte.","Pentru 2 puncte de intersectie cu Ox, discriminantul trebuie sa fie pozitiv: Delta > 0. Delta = 16 - 4c > 0 => c < 4. Orice numar real mai mic decat 4 este corect.","Orice numar real mai mic decat 4 (ex: 3, 0, -1)",2,Functia de gradul II,Funcția de gradul II,Funcții,2 - mediu,exersare,2025.0,"fie functia f:r -> r, f(x) = x^2 - 4x + ?. scrieti in caseta un numar real, astfel incat parabola sa intersecteze axa ox in doua puncte.","pentru 2 puncte de intersectie cu ox, discriminantul trebuie sa fie pozitiv: delta > 0. delta = 16 - 4c > 0 => c < 4. orice numar real mai mic decat 4 este corect.","orice numar real mai mic decat 4 (ex: 3, 0, -1)",136,28,163,47,2,8,0,0,0,0,1,0,"fie functia f:r -> r, f(x) = x^2 - 4x + ?. scrieti in caseta un numar real, astfel incat parabola sa intersecteze axa ox in doua puncte."
Exersare Test 1 - 2025,4.0,Un tractorist are de arat un teren de 116 hectare. In primele 6 zile a arat 87 hectare. Determinati in cate zile tractoristul va ara suprafata ramasa.,"1) Suprafata ramasa: 116 - 87 = 29 ha . 2) Schema: 87 ha - 6 zile, 29 ha - x zile. 3) Proportia: x = (29 * 6) / 87. 4) Calcul: x = 174/87 = 2 zile (2p).",2 zile,3,Probleme practice - Proportii,Rapoarte și proporții,Rapoarte și proporții,3 - consolidare,exersare,2025.0,un tractorist are de arat un teren de 116 hectare. in primele 6 zile a arat 87 hectare. determinati in cate zile tractoristul va ara suprafata ramasa.,"1) suprafata ramasa: 116 - 87 = 29 ha . 2) schema: 87 ha - 6 zile, 29 ha - x zile. 3) proportia: x = (29 * 6) / 87. 4) calcul: x = 174/87 = 2 zile (2p).",2 zile,150,27,152,6,6,0,0,0,0,0,0,1,un tractorist are de arat un teren de 116 hectare. in primele 6 zile a arat 87 hectare. determinati in cate zile tractoristul va ara suprafata ramasa.
Exersare Test 1 - 2025,5.0,Calculati valoarea expresiei: (1/3)^(-25) * 9^(-12) + (1/3)^0,(3^25)∙(3^(-24))+1=4,4.0,2,Expresii algebrice - Puteri,Puteri,Mulțimi numerice,2 - mediu,exersare,2025.0,calculati valoarea expresiei: (1/3)^(-25) * 9^(-12) + (1/3)^0,(3^25)∙(3^(-24))+1=4,4.0,61,8,20,3,10,17,0,0,0,0,0,0,calculati valoarea expresiei: (1/3)^(-25) * 9^(-12) + (1/3)^0
Exersare Test 1 - 2025,6.0,Determinati inversul solutiei reale nenule a ecuatiei 4x^2 - 3x = 0.,1) Rezolvam ecuatia: 4x^2 - 3x = 0 => x(4x - 3) = 0. 2) Solutii: x = 0 sau x = 3/4. 3) Solutia nenula: x = 3/4. 4) Inversul lui 3/4 este 4/3.,2026-03-04 00:00:00,2,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",2 - mediu,exersare,2025.0,determinati inversul solutiei reale nenule a ecuatiei 4x^2 - 3x = 0.,1) rezolvam ecuatia: 4x^2 - 3x = 0 => x(4x - 3) = 0. 2) solutii: x = 0 sau x = 3/4. 3) solutia nenula: x = 3/4. 4) inversul lui 3/4 este 4/3.,2026-03-04 00:00:00,68,12,141,19,4,3,0,0,1,0,0,0,determinati inversul solutiei reale nenule a ecuatiei 4x^2 - 3x = 0.
Exersare Test 1 - 2025,7.0,Lungimea unui cerc este de 26*pi cm. La distanta 5 cm de la centrul cercului este dusa o coarda. Determinati lungimea coardei.,1) Din C = 2*pi*r = 26*pi => r = 13 cm. 2) Distanta de la centru la coarda d = 5 cm. 3) Jumatatea coardei: sqrt(r^2 - d^2) = sqrt(169 - 25) = sqrt(144) = 12 cm. 4) Lungimea coardei: 2 * 12 = 24 cm.,24 cm,4,Geometrie - Cercul,Geometrie - Cercul,Geometrie,4 - avansat,exersare,2025.0,lungimea unui cerc este de 26*pi cm. la distanta 5 cm de la centrul cercului este dusa o coarda. determinati lungimea coardei.,1) din c = 2*pi*r = 26*pi => r = 13 cm. 2) distanta de la centru la coarda d = 5 cm. 3) jumatatea coardei: sqrt(r^2 - d^2) = sqrt(169 - 25) = sqrt(144) = 12 cm. 4) lungimea coardei: 2 * 12 = 24 cm.,24 cm,126,22,197,5,3,1,0,1,0,0,0,0,lungimea unui cerc este de 26*pi cm. la distanta 5 cm de la centrul cercului este dusa o coarda. determinati lungimea coardei.
Exersare Test 1 - 2025,8.0,"Ilinca si Bogdan au strans impreuna 68 de ciuperci. Pentru a avea un numar egal de ciuperci, Bogdan i-a dat Ilincai 6 ciuperci. Determinati cate ciuperci a strans fiecare.","1) Fie I = ciupercile Ilincai, B = ciupercile lui Bogdan. 2) Sistemul: I + B = 68 si B - 6 = I + 6. 3) Din ecuatia 2: B - I = 12. 4) Rezolvare: B = 40, I = 28.","Bogdan: 40 ciuperci, Ilinca: 28 ciuperci",3,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",3 - consolidare,exersare,2025.0,"ilinca si bogdan au strans impreuna 68 de ciuperci. pentru a avea un numar egal de ciuperci, bogdan i-a dat ilincai 6 ciuperci. determinati cate ciuperci a strans fiecare.","1) fie i = ciupercile ilincai, b = ciupercile lui bogdan. 2) sistemul: i + b = 68 si b - 6 = i + 6. 3) din ecuatia 2: b - i = 12. 4) rezolvare: b = 40, i = 28.","bogdan: 40 ciuperci, ilinca: 28 ciuperci",171,29,159,40,3,1,0,0,0,0,0,0,"ilinca si bogdan au strans impreuna 68 de ciuperci. pentru a avea un numar egal de ciuperci, bogdan i-a dat ilincai 6 ciuperci. determinati cate ciuperci a strans fiecare."
Exersare Test 1 - 2025,9.0,"Fie functia f:D -> R, f(x) = sqrt(3 - 2x). Determinati valorile reale ale lui x din domeniul D, astfel incat 2x > x.",1) Conditia pentru domeniu: 3 - 2x >= 0 => x <= 3/2. 2) Conditia 2x > x => x > 0. 3) Intersectia: x apartine (0; 3/2] .,x apartine (0; 3/2],3,Functii irationale,Funcții,Funcții,3 - consolidare,exersare,2025.0,"fie functia f:d -> r, f(x) = sqrt(3 - 2x). determinati valorile reale ale lui x din domeniul d, astfel incat 2x > x.",1) conditia pentru domeniu: 3 - 2x >= 0 => x <= 3/2. 2) conditia 2x > x => x > 0. 3) intersectia: x apartine (0; 3/2] .,x apartine (0; 3/2],116,24,119,19,3,9,0,0,0,1,1,0,"fie functia f:d -> r, f(x) = sqrt(3 - 2x). determinati valorile reale ale lui x din domeniul d, astfel incat 2x > x."
Exersare Test 1 - 2025,10.0,O prisma dreapta are baza un triunghi dreptunghic cu catetele de 3 cm si 4 cm. Aria laterala a prismei este egala cu 24 cm^2. Determinati inaltimea prismei.,1) Ipotenuza bazei: sqrt(3^2 + 4^2) = sqrt(25) = 5 cm. 2) Perimetrul bazei: P = 3 + 4 + 5 = 12 cm. 3) Aria laterala: Al = P * h => 24 = 12 * h. 4) Inaltimea: h = 24/12 = 2 cm.,h = 2 cm,4,Geometrie - Prisme,Geometrie 3D,Geometrie,4 - avansat,exersare,2025.0,o prisma dreapta are baza un triunghi dreptunghic cu catetele de 3 cm si 4 cm. aria laterala a prismei este egala cu 24 cm^2. determinati inaltimea prismei.,1) ipotenuza bazei: sqrt(3^2 + 4^2) = sqrt(25) = 5 cm. 2) perimetrul bazei: p = 3 + 4 + 5 = 12 cm. 3) aria laterala: al = p * h => 24 = 12 * h. 4) inaltimea: h = 24/12 = 2 cm.,h = 2 cm,156,28,175,8,5,1,0,1,0,0,0,0,o prisma dreapta are baza un triunghi dreptunghic cu catetele de 3 cm si 4 cm. aria laterala a prismei este egala cu 24 cm^2. determinati inaltimea prismei.
Exersare Test 1 - 2025,11.0,"Fie expresia E(X) = (2X^3 + 3X^2 - 2X) / ((2X+1)(1-X)-1). Aratati ca pentru orice valoare naturala nenula a lui X, valoarea E(X) este un numar intreg negativ.","1) Numaratorul: 2X^3 + 3X^2 - 2X = X(2X-1)(X+2) (2p). 2) Numitorul: (2X+1)(1-X) - 1 = -X(2X-1) (2p). 3) Simplificare: E(X) = -(X+2) (2p). 4) Pentru X natural nenul, E(X) < 0.","E(X) = -(X+2), intreg negativ pentru X natural nenul",2,Expresii algebrice - Simplificare,Calcul algebric,Calcul algebric,2 - mediu,exersare,2025.0,"fie expresia e(x) = (2x^3 + 3x^2 - 2x) / ((2x+1)(1-x)-1). aratati ca pentru orice valoare naturala nenula a lui x, valoarea e(x) este un numar intreg negativ.","1) numaratorul: 2x^3 + 3x^2 - 2x = x(2x-1)(x+2) (2p). 2) numitorul: (2x+1)(1-x) - 1 = -x(2x-1) (2p). 3) simplificare: e(x) = -(x+2) (2p). 4) pentru x natural nenul, e(x) < 0.","e(x) = -(x+2), intreg negativ pentru x natural nenul",158,28,174,52,9,21,0,0,0,0,0,0,"fie expresia e(x) = (2x^3 + 3x^2 - 2x) / ((2x+1)(1-x)-1). aratati ca pentru orice valoare naturala nenula a lui x, valoarea e(x) este un numar intreg negativ."
Exersare Test 1 - 2025,12.0,"Capitalul f al unei companii este descris de functia f(x) = mx + 3, unde x >= 0 este numarul de ani de activitate. La 2 ani de activitate, capitalul era de 7 mln lei. Determinati la cati ani capitalul va fi de 21 mln lei.",1) Din f(2) = 7: 2m + 3 = 7 => m = 2 (1p). 2) Functia: f(x) = 2x + 3. 3) Pentru f(x) = 21: 2x + 3 = 21 (1p). 4) Rezolvare: 2x = 18 => x = 9 ani (2p).,9 ani,2,Functii liniare,Funcții liniare,Funcții,2 - mediu,exersare,2025.0,"capitalul f al unei companii este descris de functia f(x) = mx + 3, unde x >= 0 este numarul de ani de activitate. la 2 ani de activitate, capitalul era de 7 mln lei. determinati la cati ani capitalul va fi de 21 mln lei.",1) din f(2) = 7: 2m + 3 = 7 => m = 2 (1p). 2) functia: f(x) = 2x + 3. 3) pentru f(x) = 21: 2x + 3 = 21 (1p). 4) rezolvare: 2x = 18 => x = 9 ani (2p).,9 ani,221,46,149,5,6,6,0,0,0,0,1,1,"capitalul f al unei companii este descris de functia f(x) = mx + 3, unde x >= 0 este numarul de ani de activitate. la 2 ani de activitate, capitalul era de 7 mln lei. determinati la cati ani capitalul va fi de 21 mln lei."
